貼文時間,貼文ID,貼文內容,分享內容,讚數,分享數
2013-01-09 08:01:23+00:00,219449834741698_471171746252612,"下雨天在家泡澡&跟小鴨鴨玩耍最棒了~~(誤)

這款 Shark Dash (http://goo.gl/ReHmD) 就蠻適合下雨天玩，還帶點環保意識 。當劣質有塑化劑的橡膠鴨鴨入侵了浴缸，小鯊魚要怎麼保衛它們的家園呢？

記得向後拉動小鯊魚的尾巴，將牠彈出去擊倒橡膠鴨鴨，把他們全部都吃～光～光～啦！

http://youtu.be/kTOBkYTY_QE",,12,0
2013-01-09 04:47:18+00:00,219449834741698_544259052260773,"2013  CES 華為推出全球最大螢幕智慧型手機 6.1 吋 HUAWEI Ascend Mate！
(喜歡的請按讚，想要的請分享)",Huawei Mobile added a new photo to the album: HUAWEI Ascend Mate.,324,153
2013-01-08 09:05:20+00:00,219449834741698_543863762300302,"時尚辣媽 凱莉:
媽呀！也太輕了吧！
HUAWEI Ascend P1手機跟我的掌心差不多大
通常大螢幕的手機也輕不到哪裡去
但是 HUAWEI Ascend P1有著4.3吋的大螢幕 卻只有110g的重量
喔..........它真的帶起來絲毫不會有負擔
http://www.wretch.cc/blog/kellyla/13547211",,37,1
2013-01-08 07:17:45+00:00,219449834741698_543831042303574,"想試試將Android手機""變成""windows 8""的手機畫面?現在更換啟動器就可以囉!
透過「Launcher 8」(http://tinyurl.com/ahj7sld)，以方格、視覺化規畫桌面，也能依自己喜好訂主視覺顏色，喜歡自由度高的桌面編輯功能，安裝這個就沒錯啦！",,31,0
2013-01-08 01:51:07+00:00,219449834741698_543707372315941,"【HUAWEI小編分享】
早安呀~腦袋昏沉沉
上班開會提案總是記不住...
上學期末考答案總是想不起來...

大概需要記憶土司來拯救
需要的請舉手按讚！

♥♡HUAWEI陪你一起加油♡♥",,46,5
2013-01-07 09:54:25+00:00,219449834741698_543304475689564,"喵的咧~好萌啊XD
聽說是把妹的新利器！
どっきりねこ (http://goo.gl/crF3M)
想要女友的快載入吧！",,8,3
2013-01-07 06:14:48+00:00,219449834741698_543236842362994,"時尚辣媽 凱莉為大家展示最新流行配件！
鏘鏘~就是 HUAWEI Ascend P1！
http://www.wretch.cc/blog/kellyla/13547211",,17,1
2013-01-07 02:25:44+00:00,219449834741698_543087719044573,"週一上班有些BLUE嗎？

法國 19 世紀著名女作家小說家喬治‧桑說「工作不是一個人的處罰，而是他的犒賞、他的力量及他的快樂來源。」

小編與大家共勉之！
歡迎按讚+分享~",,18,1
2013-01-04 11:11:20+00:00,219449834741698_541533639199981,"【HUAWEI粉絲好禮回饋雙重送】開獎啦！
恭喜samsoloo.wen 獲得《HUAWEI Ascend G 300》乙台！
(2012年12月18日9:29 留言參加活動)

請幸運得主於2013/1/11中午12:00前將以下資料E-mail給小編: huawei.tw@hotmail.com.tw，若期間內未回覆將會喪失領獎資格喔!

◎回覆資料
1.Facebook 顯示名稱+帳號(E-mail)
2.真實姓名
3.寄送地址
4.聯絡電話/手機",,35,1
2013-01-04 09:29:47+00:00,219449834741698_541502562536422,"心情鬱悶嗎? 快進入「不思議微生物タマタマ研究所」(http://goo.gl/ftV9q)，好好療癒一下XD

這些微生物好有趣！忍不住就會一直看著然後入迷！看的時候還會呵呵得傻笑哩～",,28,1
2013-01-04 05:45:38+00:00,219449834741698_541449775875034,"限量的 幾米風尚手機背殼 
HUAWEI Ascend P1、Ascend G300、IDEOS Y200專屬
(喜歡的請按讚，想要的請分享)

即日起至2013.1.31截止，快購入HUAWEI Ascend P1、Ascend G300、IDEOS Y200就可獲得！

圖片來源: Sogi手機王 http://tinyurl.com/bz57vqh",,29,3
2013-01-04 02:00:02+00:00,219449834741698_541368929216452,"【HUAWEI小編分享】
今天是201314，聽說是""愛你一生一世""!
這大家幸福度過喔!!

♥♡HUAWEI 201314♡♥",,42,0
2013-01-03 09:16:06+00:00,219449834741698_541006585919353,"【HUAWEI小編分享】
又濕又冷的上班上學日
是不是感到特別無力?

來杯小熊咖啡，再加把勁吧~

♥♡HUAWEI陪你一起加油♡♥",,35,0
2013-01-03 05:58:55+00:00,219449834741698_540954375924574,"應該很少有人另外下載有關通訊錄/電話簿的App吧?! 不過，到底有沒有更智慧、聰明的通訊錄軟體呢？

將通訊方式一把抓的「CallApp Contact Caller Dialer」(http://tinyurl.com/crojvuu)，可將聯絡人的社群動態、個人資料整合在一起，以視覺化的瀏覽方式，讓使用者可快速操控除了通話以外的聯繫功能，更快與朋友分享照片、連結等等，還會一併列出該聯絡人的免費通訊軟體捷徑，以及方便記錄的記事功能喔!",,10,1
2013-01-03 02:24:24+00:00,219449834741698_540889582597720,"限量的 HUAWEI Ascend P1 閃耀紅新色 亮麗上市！
(喜歡的請按讚，想要的請分享)

圖片來源: Sogi手機王 http://tinyurl.com/bz57vqh",,101,41
2013-01-02 09:46:26+00:00,219449834741698_540484082638270,"LINE版的動物管理員來囉！
http://tinyurl.com/bco4pg7

快展現你的管理動物的能力
將分數衝到破表吧！哈哈哈",,24,1
2013-01-02 06:59:15+00:00,219449834741698_467575716611164,HUAWEI X 幾米 幸福獻禮！,Huawei Mobile shared 幾米S.P.A.'s photo.,25,0
2013-01-02 03:07:32+00:00,219449834741698_540360185983993,,Huawei Mobile updated their cover photo.,8,1
2013-01-02 02:19:28+00:00,219449834741698_540336455986366,"【HUAWEI小編分享】
連假後的上班上課日
真的爬不起來呀~~~(奔!)

遲到的舉手，偷偷按個讚吧 ㄎㄎ

♥♡HUAWEI陪你一起加油♡♥",,33,2
2013-01-01 04:06:03+00:00,219449834741698_539684282718250,"*:.。.2013 Happy New Year .。.:*
全新的開始，新的一年也要持續用力生活
讓HUAWEI與你一同努力♥",,73,2
2012-12-28 06:20:43+00:00,219449834741698_537762022910476,"開啟你2013年的星座運勢密碼！
http://tinyurl.com/cup63g7

以下開放許願留言：
我是_______座，希望2013年運勢大好！",,21,1
2012-12-28 02:29:37+00:00,219449834741698_537696949583650,"2012的最後一個上班日

HUAWEI IDEOS真心謝謝每一位粉絲，
持續陪伴、支持著我們。

這一年以來，
每一個讚和留言都都是支持我們的重要力量。

未來也請多多指教！",,74,2
2012-12-27 11:00:02+00:00,219449834741698_537347399618605,"【小編趣味分享】
還在加班嗎? 再忍耐一天
過完明天就有4天跨年連假啦~~~

♥♡HUAWEI陪你一起加班♡♥",,36,3
2012-12-27 11:00:02+00:00,219449834741698_537347392951939,"【小編趣味分享】
還在加班嗎? 再忍耐一天
過完明天就有4天跨年連假啦~~~

♥♡HUAWEI陪你一起加班♡♥",,36,3
2012-12-27 09:10:12+00:00,219449834741698_392637410823338,"新年新希望，你想要的HUAWEI Ascend P1、涵碧樓住宿券通通等你集點帶走！

HUAWEI全球新年升高網路活動，最後倒數中！
活動只到2012/12/31喔~~~
現在就參加活動去-->http://www.ascendtonewheights.com/

<贏取點數小撇步>
1.使用臉書帳號登入
2.分享你的願望 —— 只需告訴我們這個假期你想要什麼
3.邀請好友 —— 邀請一位或更多好友一起玩
4.上傳一張產品照片 —— 上傳一張HUAWEI手機照片
5.輸入產品代碼 —— 購買HUAWEI產品並輸入IMEI號碼",,13,1
2012-12-27 06:11:47+00:00,219449834741698_537270792959599,"生活中需要用到的實用工具，一起都收錄在這個軟體裡「A-Tools free」(http://tinyurl.com/cqdveap)，我們只要把它下載到智慧型手機上就可以使用了，真是太方便了！
這款軟體擁有指南針、計算機、尺、量角器、錄音器等等工具，也支援平版使用。下回遇到要測量，身邊又沒有專用儀器，不妨試試這個多合一的工具App吧！無論是廚房需要的定時器，還是開會時需要的錄音筆，還是裝潢要丈量的長寬度，這款軟體內都有相關工具可實用喔！",,20,0
2012-12-27 01:58:00+00:00,219449834741698_537189646301047,"哇~~~HUAWEI IDEOS達成45,000人說讚了!!!(灑花)
2013/1/4即將抽出1位HUAWEI Ascend G 300幸運中獎者!!!

HUAWEI粉絲好禮回饋雙重送，還是繼續到12/30，還沒有參加的要快喔！
第五週活動由此去-->http://tinyurl.com/dyntogj
別忘記要回到粉絲團 http://tinyurl.com/cyfj6sc 來簽到喔~",,65,9
2012-12-26 10:00:02+00:00,219449834741698_536834356336576,"時尚小魔女 芽芽:
HUAWEI Ascend P1的拍照功能也不容小覷唷！
800 萬畫素相機的BSI 背照式攝相機和130 萬畫素視訊鏡頭其實對記錄生活就非常非常夠用了！
也有內建HDR 效果優化、臉部辦識、180 度全景拍攝
不僅能夠大大增強感光度
就算在夜晚和光線較弱的環境中也能拍出相當清晰的照片
http://www.wretch.cc/blog/gogoami/7388360",,14,0
2012-12-26 07:37:08+00:00,219449834741698_536798313006847,"過節怎麼可以少了憤怒鳥咧~

Angry Birds Seasons(http://goo.gl/SV7UZ)

最愛角色扮演的憤怒鳥當然也要來變裝一下！
都想把配音變成金～溝～貝～了XD",,13,2
2012-12-26 04:23:49+00:00,219449834741698_536677459685599,"衝吧ˊ衝吧ˊ 距離45000粉絲只差一點點啦!!
活動就只到12/30唷!!!
今年年底前，快來把HUAWEI Ascend G 300帶回家吧~~~

HUAWEI粉絲好禮回饋雙重送！
第五週活動由此去-->http://tinyurl.com/dyntogj
別忘記要回到粉絲團 http://tinyurl.com/cyfj6sc 來簽到喔~

就有機會獲得正妹手上的這支HUAWEI Ascend G 300！",,26,0
2012-12-26 02:19:30+00:00,219449834741698_536636689689676,"【小編趣味分享】
早餐吃了沒? 來吃熱狗堡喔! 
小心!!!內有惡犬XDDD

♥♡HUAWEI和你一起過生活♡♥",,63,4
2012-12-25 08:30:03+00:00,219449834741698_536201726399839,"2013年新年新希望!不要讓生活中總是充滿許多雜亂的事項，因此而忘記那些重要事件而後悔不已~
『時光話筒』(http://tinyurl.com/d6x763x)可以預先錄下來要做的事情，並在指定的時間裡，利用撥打電話的方式，可以自己提醒自己未來的待辦事項！",,19,0
2012-12-25 06:28:57+00:00,219449834741698_536151216404890,"什麼禮物最可以送到心坎兒裡? 
票選no.1的3C產品就要選HUAWEI啦~
現在買就送超可愛的幾米周邊! 還可以抽杜拜豪華雙人遊!!
http://www.huawei2013ny.com.tw/index.php",,26,0
2012-12-25 02:34:15+00:00,219449834741698_536065539746791,"【小編趣味分享】
應景來杯聖誕樹咖啡提提神吧！
想來一口溫暖你的心請按讚~

♥♡HUAWEI和你一起過聖誕節♡♥",,31,1
2012-12-24 09:36:10+00:00,219449834741698_535620329791312,"HUAWEI全球新年升高網路活動，已經送出160個獎啦! 還有66個獎等你來拿!活動只到2012/12/31唷~
現在就參加活動去-->http://www.ascendtonewheights.com/

HUAWEI Ascend P1和涵碧樓住宿券大獎正在向你招手!!!

<贏取點數小撇步>
1.使用臉書帳號登入
2.分享你的願望 —— 只需告訴我們這個假期你想要什麼
3.邀請好友 —— 邀請一位或更多好友一起玩
4.上傳一張產品照片 —— 上傳一張HUAWEI手機照片
5.輸入產品代碼 —— 購買HUAWEI產品並輸入IMEI號碼",,15,1
2012-12-24 06:40:02+00:00,219449834741698_535573786462633,"時尚小魔女 芽芽:
HUAWEI Ascend P1支援 HSPA+
下載速度最高可達 21Mbps
高速順暢瀏覽網頁是最快樂的事情啦！
光是拿開FB頁面測試.. 水果機就大輸了XDDD

當然也有內建Wi-Fi熱點功能
完全就是一手輕鬆掌握行動智慧的質感生活啊~
http://www.wretch.cc/blog/gogoami/7388360",,18,0
2012-12-24 04:29:05+00:00,219449834741698_535522126467799,"啊啊啊~~~活動進入最後一週啦！！！
今年年底前，快來把HUAWEI Ascend G 300帶回家吧~~~

HUAWEI粉絲好禮回饋雙重送！
第五週活動由此去-->http://tinyurl.com/dyntogj
別忘記要回到粉絲團 http://tinyurl.com/cyfj6sc 來簽到喔~

就有機會獲得正妹手上的這支HUAWEI Ascend G 300！",,41,3
2012-12-24 02:20:21+00:00,219449834741698_535480073138671,"【小編趣味分享】
為星期一的聖誕節舉起咖啡杯吧！
聖誕節快樂~cheers

♥♡HUAWEI和你一起過聖誕節♡♥",,26,4
2012-12-21 10:36:01+00:00,219449834741698_534130583273620,"【小編趣味分享】
別只想著今天是芥末日，今天同時也是冬至呀~
走！下班先買湯圓去！

♥♡HUAWEI和你一起過冬至♡♥

圖片來源: http://tinyurl.com/curgccm",,44,5
2012-12-21 08:37:39+00:00,219449834741698_534098189943526,"好懷念啊~~~~~正宗 夜市彈珠檯(http://tinyurl.com/dxmcmhd) 跟小編有同樣回憶的按讚XD
不管有沒有玩過都可下載這遊戲，一起重回兒時樂趣！以前的彈珠台都是投一塊錢進去～慢慢累積押分，看著小鋼珠在機台裡面跳呀跳～心情也是跟著七上八下的，真是令人懷念~~~",,12,0
2012-12-21 06:03:11+00:00,219449834741698_534033466616665,"下午兩點 馬雅曆法：世界末日到！
小編和粉絲們就靠粉絲團相認喔~~~

HUAWEI粉絲好禮回饋雙重送！
第四週活動由此去-->http://tinyurl.com/dyntogj
別忘記要回到粉絲團 http://tinyurl.com/cyfj6sc 來簽到喔~

就有機會獲得正妹手上的這支HUAWEI Ascend G 300！",,25,0
2012-12-21 03:49:16+00:00,219449834741698_533991209954224,"世界末日，還是是芥末日?
現在還看的到小編留言的~恭喜你！

♥♡HUAWEI和你一起過世界末日♡♥",,47,7
2012-12-20 12:09:25+00:00,219449834741698_533658996654112,,Huawei Mobile updated their cover photo.,8,1
2012-12-20 09:00:02+00:00,219449834741698_533604739992871,"你有信心嗎？ 讓你自己畫出主角！

Draw a Stickman (http://goo.gl/F0LWa)，自己創造遊戲道具，用塗鴉的方式參與到遊戲的劇情中，需要非常豐富想像力～才能夠破關！",,13,0
2012-12-20 07:23:39+00:00,219449834741698_533582323328446,"HUAWEI全球新年升高網路活動，只要集點就送獎!
現在就參加活動去-->http://www.ascendtonewheights.com/

快來累積點數，把HUAWEI Ascend P1拿到手!!!

<贏取點數小撇步>
1.使用臉書帳號登入
2.分享你的願望 —— 只需告訴我們這個假期你想要什麼
3.邀請好友 —— 邀請一位或更多好友一起玩
4.上傳一張產品照片 —— 上傳一張HUAWEI手機照片
5.輸入產品代碼 —— 購買HUAWEI產品並輸入IMEI號碼",,27,1
2012-12-20 04:03:14+00:00,219449834741698_533529406667071,"【小編趣味分享】
聖誕節就快到了!!
聖誕老公公大頭壽司 超應景的啊~
只是好像不夠吃XD

♥♡HUAWEI和你一起過聖誕節♡♥",,42,9
2012-12-19 09:45:19+00:00,219449834741698_533063750046970,"美人兒 安揪Angel說:
HUAWEI Ascend P1已經內建無敵多的程式啦 感覺滿貼心的
內建的影視城APP，有好多可以免費體驗的影片
Google Play 商店裡還有好多免費的APP可以下載噢
http://www.wretch.cc/blog/momo0717/21797195",,30,1
2012-12-19 07:10:02+00:00,219449834741698_533020363384642,"<華為X幾米 飛越新高度>
第二重*買就抽:
2012/12/15~2013/1/31，只要購買HUAWEI Ascend P1、Ascend G300、IDEOS Y200、Mediapad 7 lite，購機贈品包裝中皆附對獎卡一張~
登錄活動網站(www.huawei2013ny.com.tw)輸入個人資料、手機型號與IMEI碼、對獎卡序號即可參加，就有機會獲得杜拜豪華雙人遊!!!!",,16,0
2012-12-19 04:10:04+00:00,219449834741698_532962600057085,"今天中午打算到哪裡吃飯? 小編推薦加菲貓餐廳XDD

加菲貓又開餐廳囉！「加菲貓餐廳：夏威夷篇」(http://tinyurl.com/c9lz6u3
)，全新的景點，更多的食物，帶給大家更多歡樂！指揮加菲貓和朋友們穿梭在餐廳的餐檯之間，必須在客人耗盡耐心之前準備好食物，客人滿意度提升，收入也會增加喔！",,10,0
2012-12-19 02:42:53+00:00,219449834741698_532932490060096,"【小編趣味分享】
""泡""一杯咖啡提提神 :P

♥♡HUAWEI和你一起加油打氣♡♥",,46,9
2012-12-18 08:04:57+00:00,219449834741698_532575503429128,越簡單的遊戲越好玩，這句話套在「Hill Climb Racing」(http://tinyurl.com/9kotlth)這款遊戲還真是當之無愧。這款賽車遊戲，是用 2D 卷軸畫面來比賽爬坡，雖然它不像 3D 賽車遊戲這麼緊張刺激，但是卻很容易讓人一玩就上癮i喔! 趕快來玩看看吧~,,12,0
2012-12-18 06:30:02+00:00,219449834741698_532549686765043,"時尚小魔女 芽芽說:
除了讓人非常迷戀的質感外觀設計之外呢
在軟硬體配置上HUAWEI Ascend P1也表現的很不錯唷！
搭載前衛的TI OMAP 4460, 1.5GHz雙核心處理器
和1GB RAM / 4GB ROM記憶體組合
再加上華為研發團隊精心設計的軟體優化技術
就算是超大型3D遊戲也能流暢的享受！
http://www.wretch.cc/blog/gogoami/7388360",,23,0
2012-12-18 05:42:20+00:00,219449834741698_532536976766314,"HUAWEI全球新年升高網路活動，免抽獎! 集點就送!
現在就參加活動去-->http://www.ascendtonewheights.com/

<贏取點數小撇步>
1.使用臉書帳號登入
2.分享你的願望 —— 只需告訴我們這個假期你想要什麼
3.邀請好友 —— 邀請一位或更多好友一起玩
4.上傳一張產品照片 —— 上傳一張HUAWEI手機照片
5.輸入產品代碼 —— 購買HUAWEI產品並輸入IMEI號碼",,14,0
2012-12-18 01:48:18+00:00,219449834741698_532469783439700,"【小編趣味分享】
看看綠色植物幫眼睛做運動，再開始今天的工作吧！
♥♡HUAWEI和你一起健康過生活♡♥",,28,2
2012-12-17 09:39:28+00:00,219449834741698_532095173477161,"歡迎來找碴XDDD

All-大家來找碴(http://goo.gl/cTU3F)讓你找碴找到爽，移除了時間的限制，讓你更有充裕的時間！
還可以跟全世界的玩家較量誰才是「找碴王」喔～",,10,0
2012-12-17 07:30:01+00:00,219449834741698_532062106813801,"倒數第2週了！！！快再加把勁啊~
小編好想把HUAWEI Ascend G 300快點送出去啊~~~

HUAWEI粉絲好禮回饋雙重送！
第四週活動由此去-->http://tinyurl.com/dyntogj
別忘記要回到粉絲團 http://tinyurl.com/cyfj6sc 來簽到喔~

就有機會獲得正妹手上的這支HUAWEI Ascend G 300！",,54,5
2012-12-17 06:00:56+00:00,219449834741698_512360752142645,"HUAWEI的粉絲們，我們需要你的支持，快幫我們投下神聖的一票吧！還有機會中大獎喔~

2012手機GoGo 第十屆手機風雲榜
http://events.techbang.com/2012gogo

Ascend P1 入選創機美姬
Ascend G 300入選聲優娛樂
MediaPad 7 Lite入選平板電腦",,9,0
2012-12-17 02:32:43+00:00,219449834741698_531974596822552,"【小編趣味分享】
星期一吃活力早餐，整天都有活力唷！
♥♡HUAWEI和你一起加油打氣♡♥",,37,4
2012-12-14 10:00:02+00:00,219449834741698_530674240285921,"<華為X幾米 飛越新高度> 
第一重*買就送:
2012/12/15~2013/1/31，只要購買HUAWEI Ascend P1、Ascend G300、IDEOS Y200，即可獲得「幾米風尚手機背殼」一個(數量有限 ，送完為止)!!!
購買HUAWEI MediaPad 7 lite，即可獲得「幾米風尚平板拭鏡手帕」一條(贈品數量有限 ，送完為止)!!!",,31,1
2012-12-14 07:41:59+00:00,219449834741698_530640983622580,"只剩下今天和明天了!!! 快衝啊~
2012/12/15前，粉絲滿45000，就會送出2支HUAWEI Ascend G 300！！！
簽到處由此去 → http://tinyurl.com/cyfj6sc",,54,5
2012-12-14 05:00:12+00:00,219449834741698_530604210292924,"Android版Facebook App更新囉! 
(http://tinyurl.com/6qzn4y4)
加入了照片自動同步功能，放在私密不公開的相簿中，有點類似Dropbox自動同步照片的功能。然後速度也變快了!
還沒更新的，快跟上吧~",,33,0
2012-12-14 03:07:03+00:00,219449834741698_530577276962284,"【小編趣味分享】
之後會有更好的事發生!
隨時抱持這種想法，全身都會充滿力量!

♥♡HUAWEI和你一起加油打氣♡♥",,30,3
2012-12-13 09:30:05+00:00,219449834741698_530217210331624,"HUAWEI全球新年升高網路活動，拿獎好容易!
現在就參加活動去-->http://www.ascendtonewheights.com/

快來累積點數，讓氣球上升到1.5M就可獲得7-11 200元禮券!!!

<贏取點數小撇步>
1.使用臉書帳號登入
2.分享你的願望 —— 只需告訴我們這個假期你想要什麼
3.邀請好友 —— 邀請一位或更多好友一起玩
4.上傳一張產品照片 —— 上傳一張HUAWEI手機照片
5.輸入產品代碼 —— 購買HUAWEI產品並輸入IMEI號碼",,15,0
2012-12-13 07:29:55+00:00,219449834741698_530190060334339,想使用多重視窗的瀏覽器？安裝「漂浮瀏覽器」(http://tinyurl.com/9dh97jr)，就能將瀏覽器畫面縮小化或自由移動位置與大小，而且可同時開啟多個視窗，瀏覽不同網頁呢！而且還能再通知欄設定一個捷徑，方便隨時點選開啟。而且正在使用某個app時，也不用特地跳出去選用瀏覽器，可維持原app的畫面，開啟這瀏覽器的小視窗，很像電腦端瀏覽器可調整視窗的使用概念。你說這是不是太棒了！,,16,1
2012-12-13 04:10:03+00:00,219449834741698_530141977005814,"Merry X'mas! 鎖定HUAWEI準沒錯!!
<華為X幾米 飛越新高度>  
買手機/平板電腦送幾米贈品再抽杜拜遊!
2012/12/15即開始!!! Go Go Go!!!",,28,1
2012-12-13 02:15:38+00:00,219449834741698_530113557008656,"【小編趣味分享】
喔耶~一早就是大好天！
心情好到咖啡不加糖，喝起來都是甜的~

♥♡HUAWEI和你一起加油打氣♡♥",,34,2
2012-12-12 11:00:02+00:00,219449834741698_529774187042593,"美人兒 安揪Angel說:
使用HUAWEI Ascend P1 130萬畫素視訊鏡頭自拍~
我晚上在咖啡店拍的燈光比較暗
欸！不過你有沒有發現！它雖然燈光不足！但是照片沒有糊掉！上面也沒有出現一粒一粒的分子狀欸！好厲害！
http://www.wretch.cc/blog/momo0717/21797195",,31,0
2012-12-12 09:57:56+00:00,219449834741698_529760053710673,"普通拍照太無趣？拍照還有更有趣的拍法與呈現風格！
Otaku Camera (http://tinyurl.com/adp52hl )是專門製造出漫畫風的影像照片，讓你眼前景象和人物，立刻變成漫畫裡的角色，拍出來的效果非常特別喔！",,14,0
2012-12-12 05:00:03+00:00,219449834741698_529692263717452,"【小編趣味分享】
口甲霸尾? XDDD
來點聖誕樹水果吧~

♥♡HUAWEI和你一起歡樂過聖誕♡♥",,41,7
2012-12-12 03:11:24+00:00,219449834741698_529661557053856,"最後倒數呼喊，只剩下3天啦~快ˋ快ˋ快ˋ
2012/12/15前，粉絲滿45000，就會送出2支HUAWEI Ascend G 300！！！
簽到處由此去 → http://tinyurl.com/cyfj6sc",,26,2
2012-12-11 09:50:02+00:00,219449834741698_399462753463545,"有沒有過一種經驗：你正用聽音樂，但旁人突然跟你說話，就必須先將音量調小，好跟對方說話~
小編介紹你這個軟體 easyMute (http://tinyurl.com/a6cb55c
)，不用解鎖螢幕畫面，只要將手遮著螢幕就可以將音量調小了！！！",,12,0
2012-12-11 07:30:01+00:00,219449834741698_529263540426991,"時尚小魔女 芽芽說:
深藍色的機身拿在手機真的好有時尚感！
對了對了，這款HUAWEI Ascend P1總共有出風尚白及典雅藍兩色唷~

我本來一直很哈白色款
但拿到典雅藍之後，分數完全一面倒啦~
實機拿起來質感實在太好了XDDD

http://www.wretch.cc/blog/gogoami/7388360",,31,2
2012-12-11 04:00:01+00:00,219449834741698_529212897098722,"【小編趣味分享】
中午到囉! 吃午餐囉!
hohoho~聖誕老公公餐原來是這樣來的XD

♥♡HUAWEI和你一起加油打氣♡♥",,30,1
2012-12-11 02:10:03+00:00,219449834741698_529179110435434,"HUAWEI全球新年升高網路活動，好禮獎不完!
現在就參加活動去-->http://www.ascendtonewheights.com/

整個12月，只要你累積點數，率先讓氣球升高到達指定高度，即可獲得7-11 200元禮券、華為網卡、手機、平板產品、涵碧樓住宿券..等多項大奬!

<贏取點數小撇步>
1.使用臉書帳號登入
2.分享你的願望 —— 只需告訴我們這個假期你想要什麼
3.邀請好友 —— 邀請一位或更多好友一起玩
4.上傳一張產品照片 —— 上傳一張HUAWEI手機照片
5.輸入產品代碼 —— 購買HUAWEI產品並輸入IMEI號碼",,17,0
2012-12-10 08:48:52+00:00,219449834741698_528809783805700,"美人兒 安揪Angel說:
來看HUAWEI Ascend P1的拍照效果，有800萬畫素的BSI背照式相機與130萬畫素視訊鏡頭
先用800萬畫素利用鏡子翻拍我的本日穿搭
有沒有整個就是很專業的感覺！
http://www.wretch.cc/blog/momo0717/21797195",,21,1
2012-12-10 05:58:50+00:00,219449834741698_528766623810016,"上禮拜四，威力彩頭獎是你?還是妳? 
如果跟小編一樣什麼都沒中也沒關係!在這世上，還有很多夢想，遠比中威力彩簡單呢~
但偶爾，花點小錢買樂透，感受一下開獎的刺激～也是很促咪的，是吧^^
常買樂透彩券的，或許你的手機上應該有這個app:台灣樂透彩(http://goo.gl/mwufY)",,21,0
2012-12-10 03:26:01+00:00,219449834741698_528720337147978,"加碼送！實在，揪感心ㄟ～～～
2012/12/15前，粉絲滿45000，再加送1支HUAWEI Ascend G 300！總共會送出2支手機喔！

HUAWEI粉絲好禮回饋雙重送, 還再等什麼？立即GO啦！
第三週活動由此去-->http://tinyurl.com/aa34h2f
別忘記要回到粉絲團 http://tinyurl.com/cyfj6sc 來簽到喔~

就有機會獲得正妹手上的這支HUAWEI Ascend G 300！",,133,64
2012-12-10 01:42:45+00:00,219449834741698_528689080484437,"【小編趣味分享】
換個角度想想，就不會是Blue Monday了!
祝令人心情愉悅的星期一!

♥♡HUAWEI和你一起加油打氣♡♥",,37,4
2012-12-07 08:00:05+00:00,219449834741698_527356737284338,"加碼搶先報！！！
2012/12/15前，粉絲滿45000，再加送1支HUAWEI Ascend G 300！總共會送出2支，是不是揪感心 ψ(｀∇´)ψ

HUAWEI粉絲好禮回饋雙重送, 還沒參加立馬GO！
第二週活動由此去-->http://tinyurl.com/dyntogj
別忘記要回到粉絲團來簽到喔~(http://tinyurl.com/cyfj6sc)

就有機會獲得正妹手上的這支HUAWEI Ascend G 300！",,45,5
2012-12-07 05:37:02+00:00,219449834741698_527326550620690,"HUAWEI全球新年升高網路活動，快幫台灣衝人氣!
STEP1→連上活動網站 http://www.ascendtonewheights.com/
STEP2→地區選擇『台灣』
STEP3→就會看到中文介面的網站啦!進入遊戲得大獎~

整個12月，只要你累積點數，率先讓氣球升高到達指定高度，即可獲得7-11 200元禮券、華為網卡、手機、平板產品、涵碧樓住宿券..等多項大奬喔!

快!現在就開始活動-->http://www.ascendtonewheights.com/",,17,1
2012-12-07 02:13:20+00:00,219449834741698_527271467292865,"【小編趣味分享】
吃早餐了沒? 星期五來點不一樣的吧!
有玩過這款遊戲的，快告訴小編它的名字吧~(好想知道XD)

♥♡HUAWEI和你一起加油打氣♡♥",,19,3
2012-12-06 09:41:06+00:00,219449834741698_526942297325782,"時尚小魔女 芽芽說:
HUAWEI Ascend P1讓我喜歡的一點就是這款手機是全觸控唷！全觸控完全大大大加分 ♥
這款手機的觸控不會產生水波紋耶 所有精彩畫面都能完美呈現！
http://www.wretch.cc/blog/gogoami/7388360",,31,6
2012-12-06 05:34:36+00:00,219449834741698_526886937331318,"你還在朝思暮想大師蜷川實花監製的App到來？！色鮮明濃郁、迷幻抽象的光斑疊影~這樣的效果，也許可先玩看看Real Bokeh Free(http://tinyurl.com/aldmuja
)，讓平凡無奇的照片披上一層耀眼又夢幻的光線！",,12,0
2012-12-06 02:47:46+00:00,219449834741698_526839400669405,"今天有好棒的陽光，整個人都活了起來!
是不是跟小編一樣開心的想轉圈圈呢?ヾ(*´∀｀*)ﾉ

♥♡HUAWEI和你一起加油打氣♡♥",,20,0
2012-12-05 09:46:29+00:00,219449834741698_526484540704891,"想把誰變豬臉？嘿嘿嘿~當然是去惡搞朋友囉！

Face Changer (http://goo.gl/Us6dL) 可讓臉變瘦或變肥，放大或縮小眼睛。讓耳朵變尖或更寬。讓下巴更長或更小。讓嘴巴向上或向下以表現微笑或憤怒。接下來朋友們的照片...大家應該都心知肚明了吧...",,12,1
2012-12-05 06:00:05+00:00,219449834741698_526432057376806,"午休完畢，又要開始工作啦!

美人兒 安揪Angel說:
HUAWEI Ascend P1薄到幾乎會忽略掉我有拿著手機在講哩?!
http://www.wretch.cc/blog/momo0717/21797195",,15,0
