貼文時間,貼文ID,貼文內容,分享內容,讚數,分享數
2015-09-04 05:21:39+00:00,1403439883268756_1636513536628055,"【週末限定】
原來A RAY 是這樣看OPPO啊
大家覺得呢？
快來留言👇
✨OPPO R7 Plus閃充又快 電量又持久
讓__@三個朋友____XXX___✨

嘿嘿...小編沒有挖洞給大家跳喔XD

🔸活動時間：09/04-09/06
🔸活動贈品：隨機好禮*3位",OPPO shared A RAY's photo.,507,0
2015-09-04 03:51:51+00:00,1403439883268756_1636501403295935,,OPPO updated their cover photo.,199,2
2015-09-03 06:06:48+00:00,1403439883268756_1636166126662796,"中獎公告
【專屬的五分鐘與二小時】  恭喜 

Bruce Lai、蕭志旻、彭主訓

獲獎

再麻煩於9/6前私訊小編以下資料
【參加活動、姓名、電話、地址、email】

*逾時回覆資料就取消得獎資格囉:)
*贈品將於活動結束後統一寄出",,294,0
2015-09-03 05:33:34+00:00,1403439883268756_1636162693329806,"O粉們，拿到新手機不要興奮過了頭唷!
9/1購買R7 Plus的粉絲們，小編良心的提醒快快上傳發票&登錄資料，限量100組的威秀電影票快要兌換完畢囉！

快點兌換來去看屬於你的少女時代吧!!
http://www.oppotwfc.com.tw/ac/activity/2015r7plus/",,221,1
2015-09-03 05:04:01+00:00,1403439883268756_1635610820051660,"OPPO新款手機
包含Mirror 5s 、R7 、R7 Plus
都是搭載最新的ColorOS 2.1的系統
光是裡面的濾鏡特效就有11種
不要另外找APP就有好用的修圖程式

#OPPO拍美照第一名
http://www.oppo.com/tw/",,306,11
2015-09-02 12:35:01+00:00,1403439883268756_1635610240051718,"昨天是一個很重要的日子
錯過了也沒關係
因為…
昨天是R7 Plus中華開賣日
小編一拿就不想放手XD

更多資訊http👉 http://www.oppo.com/tw/products/r7-plus",,509,4
2015-09-02 11:35:02+00:00,1403439883268756_1633404923605583,"R7採用一般數位單眼相機才配備的快速相位對焦PDAF( Phase Detection AF)及智慧防手震技術，對焦速度最快可達0.1秒，並於拍照瞬間自多張照片中選擇最優最清晰的一張，讓你輕鬆捕捉瞬間的精彩！

看更多>>http://www.oppo.com/tw/products/r7",,366,16
2015-09-02 09:00:06+00:00,1403439883268756_1635909440021798,"全台各地的好朋友！看過來唷！
OPPO強勁4G拍照強機巡迴體驗總整理
享有各種好禮外，還有獨家優惠方案唷~~
快來體驗，別錯過！

遠傳OPPO新機上市體驗會：

體驗時間：9/5 14：00~20：00
體驗店點：板橋江子翠
體驗地點：新北板橋區文化路2段400之一號

體驗時間：9/5 14：00~20：00
體驗店點：新店北宜
體驗地點：新北市新店區北宜路一段3號

神腦活動：

體驗時間：9/4 14:00~20:00
體驗店點：桃園夜市增設服務中心
體驗地點：桃園市桃園區中正路417號

體驗時間：9/5~9/6 全天
體驗店點：高雄岡山
體驗地點：高雄市岡山區岡山路235號

體驗時間：9/6 15:00-21:00
體驗店點：林口竹林
體驗地點：新北市林口區竹林路46號

體驗時間：9/7 1500~2000
體驗店點：基隆忠一
體驗地點：基隆市仁愛區忠一路10號

體驗時間：9/7 1400~2000
體驗店點：板橋華江
體驗地點：新北市板橋區文化路二段392號

體驗時間：9/7 14:00-21:00
體驗店點：太古
體驗地點：台南市東區仁和路108-1號

體驗時間：9/8 1200~1800
體驗店點：台北南港
體驗地點：台北市南港區南港路一段169號

體驗時間：9/8 15:00-20:00
體驗店點：楊梅埔心
體驗地點：桃園市楊梅區中興路19號

體驗時間：9/8 1100~1800
體驗店點：板橋局
體驗地點：新北市板橋區166號

體驗時間：9/9 9:00-15:00
體驗店點：桃園大園服務中心
體驗地點：桃園市大園區新興路42號

體驗時間：9/9 全天
體驗店點：神腦美濃服務中心
體驗地點：高雄市美濃區泰安路103號",,278,8
2015-09-02 04:00:01+00:00,1403439883268756_1635595700053172,"🔸接棒開箱🔸
今天輪到 雲爸的3c學園 
是什麼強大的規格
讓OPPO R7 Plus 成為中階機王當之無愧 

中階機王是誰❔
http://www.oppo.com/tw/products/r7-plus
我想得到💪http://estore.oppomobile.tw/
詳細內容👉http://dacota.pixnet.net/blog/post/33639038",,779,29
2015-09-01 07:00:00+00:00,1403439883268756_1635202976759111,"9/1~9/21前購買R7 Plus的O粉們，快來搶前100名登錄禮：全省威秀電影票2張唷！機會有限，先搶先贏唷~~
登錄去：
http://www.oppotwfc.com.tw/ac/activity/2015r7plus/",,457,11
2015-09-01 04:29:48+00:00,1403439883268756_1635534050059337,"獎☀獎☀獎☀獎☀獎☀
今天中華開賣，你去搶購了嗎？
還沒搶購的話，就來看看 就是教不落 - 阿湯 的介紹吧！
看完就快去門市了解，先搶先贏😭

http://steachs.com/archives/15158

大人物大能量👉http://www.oppo.com/tw/products/r7-plus",,713,17
2015-09-01 02:08:01+00:00,1403439883268756_1633319340280808,"電腦王阿達的3C胡言亂語 Mirror 5s開箱評測來囉！

在機身上緣配置了紅外線遙控埠與 3.5mm 耳機孔，阿達一直覺得 OPPO Mirror 5s 很奇妙的特點之一就是內建了「紅外線遙控」功能，可控制您家中的電視、冷氣、音響…等家電設施，比較高階款的 R7 / R7 Plus 反而沒有，如果您天生懶骨頭回家就躺沙發上滑手機看電視的話，OPPO Mirror 5s 可以讓你變的更懶（誤），真的很方便呀！

http://www.kocpc.com.tw/archives/37001",,342,6
2015-08-31 16:00:02+00:00,1403439883268756_1635218826757526,"OPPO R7 Plus你哪時候開賣阿？
就✨是✨今✨天✨
👉中華正式開賣啦👈

更多資訊📢http://www.oppo.com/tw/products/r7-plus",,326,11
2015-08-31 12:00:01+00:00,1403439883268756_1633330216946387,"小文生活雜誌 傳說中的自拍神器手機OPPO Mirror 5s♥♥♥♥
鑽石流光鏡面背蓋真的太美了，完全抓住少女的心 
除了拍照功能大之外…手機的功能也很強大 
有個護眼顯示功能，可以調整螢幕過濾藍光的等級
對長時間低頭滑手機的人多了一層保護
之前都只是遠觀…這次有機會近看與使用到OPPO
有秒懂為什麼少女們會這麼喜歡它了
想選擇價格可愛的中階手機，可以參考OPPO Mirror 5s
不管是外型或操作實用性都能讓人滿意:D
http://bit.ly/1h81EMH",,488,26
2015-08-31 05:07:42+00:00,1403439883268756_1635131016766307,"閃拍遊戲贏R7 Plus

全球一起玩閃拍，快找你的FB好友一起玩！
看誰動作最快就有機會贏R7 Plus！第1名、第7名、第77名、第777名、第7777名...以此類推，共7支R7 Plus送給你！
即日起~9/4止! 9/7公布贏家唷！
#OPPOR7 http://bit.ly/r7-ShootOut",OPPO updated their cover photo.,154,2
2015-08-31 04:00:00+00:00,1403439883268756_1635095713436504,"你的看法是不是也跟ifans 愛瘋生活一樣呢？ 

「OPPO R7 最大的亮點在於""纖薄厚度""，在硬體規格表現上則以 VOOC 閃充技術以及厲害的相機為最大亮點，軟體上則有更簡潔的 ColorOS 2.1 UI 操作介面與相機軟體市集、貼心設定功能等等，不管硬體效能、造型、功能、拍照等等功能，對於僅一萬出頭的手機來說是非常有競爭力的！」

更多內容>>>http://ifans.pixnet.net/blog/post/164645952",,593,16
2015-08-31 03:34:54+00:00,1403439883268756_1635110070101735,"中獎公告
【拍下巴薩V.S馬拉加的比賽將要開始】
恭喜 
Hao Lu、陳柏正、馨方
獲獎
再麻煩於9/3前私訊小編以下資料
【參加活動、姓名、電話、地址、email】
*逾時回覆資料就取消得獎資格囉:)
*贈品將於活動結束後統一寄出",,128,1
2015-08-30 04:00:01+00:00,1403439883268756_1633390060273736,"大家暑假有出去旅遊嗎??
小編無法出國只好看看精美的作品
由攝影大師拿OPPO N3拍下的異國景色
這麼精細的照片竟然是手機所拍的
不得不佩服N3的厲害
不能出去玩也可以看看照片過過癮囉

最強大的照相規格在N3
http://www.oppo.com/tw/products/n3",,283,2
2015-08-29 16:15:37+00:00,1403439883268756_1634621410150601,"再過兩個多小時，拍下巴薩V.S馬拉加的比賽將要開始，這次，請注意拍下並上傳球場中的OPPO LOGO，分享本貼文，並標記 #OPPOxFCB OPPO Taiwan 就有機會獨得全球獨家OPPO巴薩精美禮盒送給你(共3名)！

O粉們一起為巴薩加油！",,319,21
2015-08-29 09:00:00+00:00,1403439883268756_1633389943607081,"OPPO相機功能超精細!!!!
最新的ColorOS 2.1內建超級微距
什麼細節通通看的一清二楚
小編曾經拿來試拍鼻頭粉刺
真的太精細了><
毛孔細紋都可以看的一清二楚",,338,7
2015-08-29 02:45:01+00:00,1403439883268756_1633328173613258,"潔西卡。Jessica's Simple Life說：
OPPO是我從來沒有接觸過的品牌
對我來說是一個很新鮮的體驗
試用後的感想真的很不錯，不論是在功能上還是速度上
而且5吋HD大螢幕加上八百萬的鏡頭
在拍攝/查看/編輯照片都非常的夠力又舒適

http://bit.ly/1EhsmNv
周末就到中華神腦遠傳門市試試OPPO Mirror5s吧！",,381,16
2015-08-28 12:48:11+00:00,1403439883268756_1634147180198024,"全球一起玩閃拍，快找你的FB好友一起玩！
看誰動作最快就有機會贏R7 Plus！第1名、第7名、第77名、第777名、第7777名...以此類推，共7支R7 Plus送給你！
即日起~9/4止! 9/7公布贏家唷！
#OPPOR7 http://bit.ly/r7-ShootOut",,168,16
2015-08-28 09:01:33+00:00,1403439883268756_1634096993536376,"R7 採用ISOCELL感光元件，讓1300萬畫素F2.2大光圈，提供高階手機更優異的低光表現與色彩還原度，R7閃拍，不只拍下美景，更還原你的精采回憶！
看更多>>http://www.oppo.com/tw/products/r7",,259,6
2015-08-28 09:00:00+00:00,1403439883268756_1633387640273978,"OPPO R7 & R7 Plus 都有”閃拍”功能喔
對焦最快只需要0.1秒~
只要打開閃拍功能
同時按下音量鍵+&-
就算是在休眠的狀態
還是可以馬上拍下清晰照片喔
就是所謂的＂盲拍＂唷！

現在適逢農曆七月
不知道為什麼手機或多出很多照片??
別擔心有可能是閃拍功能~
歐粉們不要自己嚇自己拉",,379,17
2015-08-28 07:00:01+00:00,1403439883268756_1633317273614348,"誰說平價機拍不出好照""騙""?!(誤...)
ａｉｋｏ愛生活！ 拍了好多你最愛的美食照，下次和姊妹們的午茶聚會，FB上照片的讚一定飆高高！

【玩樂攝影】OPPO Mirror 5s，女孩必備高CP值美顏手機！
http://aikolife.com/oppo-5s/",,250,7
2015-08-28 04:00:00+00:00,1403439883268756_1633389160273826,"【專屬的五分鐘與二小時】
OPPO R7可以充電5分鐘，通話2小時，
那在各位歐粉的生活中5分鐘與兩小時的關係是什麼呢??
不管是吃飯五分鐘，煮飯兩小時
減肥五分鐘，開葷兩小時
開會5分鐘，瞌睡2小時
來跟小編分享你專屬的
____五分鐘，____兩小時

活動參加方式：
Step 1. 快加入 @OPPO Taiwan 粉絲團
Step 2. 留言告訴小編分享你專屬的：
____五分鐘，____兩小時
Step 3. 公開分享此篇貼文

活動注意事項：
● 活動期間：2015/08/28～2015/08/31，
● 贈品：精美禮物*3
● 請得獎者於3日內，以 FB 私訊提供聯絡方式；若未提供，視同放棄。
● 禮物將以寄送方式送達，寄送地點僅限台灣本島。",,869,451
2015-08-27 10:00:00+00:00,1403439883268756_1629389877340421,"愛不釋手OPPO的美肌自拍效果
極致美顏濾鏡種類超多
還可以依照自己的喜好微調
自然又好看
OPPO就是我心中的 #自拍神機",,315,13
2015-08-27 06:02:00+00:00,1403439883268756_1633318180280924,"看看Yuki媽如何用OPPO平價機拍下可愛的小西瓜玩耍照，超好玩的倒轉反序GIF唷！小寶貝瞬間變成了特技高手！
還有許多詳細的相機模式特色介紹

Yuki's Life 【OPPO Mirror 5s】捕捉親子出遊幸福時刻、獨特性高鑽石流光鏡面手機(特點介紹分享/開箱)
https://yukiblog.tw/read-3856.html",,176,6
2015-08-27 02:35:00+00:00,1403439883268756_1633326976946711,"電腦王阿達的3C胡言亂語 R7 開箱評測

OPPO 在前陣子於台北正式邀請時尚男神 高以翔為旗下產品 OPPO R7 代言，迅速以輕巧的全金屬機身和只要充電五分鐘就能通話兩小時的 『VOOC 閃充』與極速 0.7 秒啟動，拍照對焦只要0.1秒的『閃拍』搶佔媒體版面與各大手機討論區，相信大家對於 OPPO R7 這款萬元出頭的中階旗艦有許多疑問，阿達在這邊為大家一一解答>>http://bit.ly/1hdkL85",,514,12
2015-08-27 01:08:13+00:00,1403439883268756_1633646983581377,"全球一起玩閃拍，快找你的FB好友一起玩！
看誰動作最快就有機會贏R7 Plus！第1名、第7名、第77名、第777名、第7777名...以此類推，共7支R7 Plus送給你！
即日起~9/4止! 9/7公布贏家唷！
#OPPOR7 http://bit.ly/r7-ShootOut",,181,2
2015-08-26 09:43:00+00:00,1403439883268756_1633014060311336,"【平價版自拍神器】小季:>lovelyhebe分享一下我喜歡的自拍照 一定要有
>>充足的光線((最好是自然光 拍出來的照片質感也比較好
>>平視的視角((我私心沒有很愛高角度的拍照方式 會有點不自然
>>拍自己最滿意的那邊臉((我私心愛自己右臉 左臉怎麼拍怎麼醜 所以一要用左臉拍照就更不自然

http://bit.ly/1PlkdId",,237,13
2015-08-26 07:00:00+00:00,1403439883268756_1633348873611188,"歐粉們會覺得天氣很熱嗎??
來看看消暑的照片吧
大師級攝影師拿起OPPO N3所拍下的冰雪世界
是不是很想來首LET IT GO呢XD

強大的N3  強大的相機
http://www.oppo.com/tw/products/n3",,214,2
2015-08-26 04:02:18+00:00,1403439883268756_1633342430278499,"中獎公告
OPPO線上演唱會直播來囉
https://www.facebook.com/oppotw/posts/1631654180447324
恭喜 
Sharon Lu、Kyoko Chen、Hsin Hui
獲獎
再麻煩於8/28前私訊小編以下資料
【參加活動、姓名、電話、地址、email】
*逾時回覆資料就取消得獎資格囉:)
*贈品將於活動結束後統一寄出",,129,0
2015-08-26 03:41:57+00:00,1403439883268756_1633338356945573,"[排隊贏R7 Plus活動中止]
各位歐粉們，因系統問題
全球排隊贏R7 Plus的活動目前中止
不過不用擔心！
全新的獲得P7 Plus活動也即將於8/26開始
請大家密切注意！

而在排隊貼文中的加碼贈會如期贈送
再麻煩得獎者私訊小編得獎資訊喔^^

有最新消息請鎖定 OPPO Taiwan",,116,0
2015-08-26 02:22:07+00:00,1403439883268756_1633326610280081,"3C 達人廖阿輝 Mirror 5s開箱評測來囉!!
【美型+好拍！OPPO Mirror 5s 實力堅強入門機】
-- 平價美型機！鑽石流光鏡面正反都美！
-- 四核心處理器 + 2GB 大記憶體，入門價格超規格表現！
-- 美拍相機好拍好看！
http://bit.ly/1LunfcD
~~誰說入門沒有照騙機呢?!(誤)",,169,8
2015-08-25 16:08:01+00:00,1403439883268756_1632990626980346,"【9/8前預購開箱送你電影票】

8/15~8/25預購R7 Plus，完成付款交易者(不含退貨或退訂)，上傳R7 Plus開箱+發票照片，寫出R7 Plus讓妳／你動心的理由 (文字內容需50字以上)，就有機會抽中全省威秀電影票 2 張(10名)！

小編於9/20公佈得獎名單唷!!
現在就來炫耀你的新愛機開箱照~~",,472,14
2015-08-25 12:00:00+00:00,1403439883268756_1632117293734346,"R7 Plus mobile 01 評測來囉!!
想買的人一定要看，猶豫的人鐵定要看，已經買了的人更要看
大螢幕＋大電量＋大RAM＋超快閃充＋絕佳手感＋令人屏息厲害的拍照，捨我其誰！
http://bit.ly/1NN7KwF

R7 大人物 大能量",,309,10
2015-08-25 11:00:01+00:00,1403439883268756_1629389754007100,"高以翔 Godfrey Gao 也愛OPPO手機！
Mirror 5s採用更堅固的素材
打造出耐用又好看的手機機身
手感的好一摸就知道
#CP值最高手機

Mirror 5s 鑽石流光鏡面 ""反""正都美
http://www.oppo.com/tw/products/mirror-5s",,326,7
2015-08-25 08:00:51+00:00,1403439883268756_1632990123647063,"中獎公告
【故事接龍】
恭喜 
Karen Jiang、王貝兒、Li-Ting Su、林郁惟、王欣晨
獲獎

再麻煩於8/28前私訊小編以下資料
【參加活動、姓名、電話、地址、email】

*逾時回覆資料就取消得獎資格囉:)
*贈品將於活動結束後統一寄出",,219,1
2015-08-25 08:00:31+00:00,1403439883268756_1632990080313734,"中獎公告
【你的5分鐘？】
恭喜 
彼話、王淑華、錦兒、羅苔芯、Lin Chi-Juan、誼軒額
獲獎

再麻煩於8/28前私訊小編以下資料
【參加活動、姓名、電話、地址、email】

*逾時回覆資料就取消得獎資格囉:)
*贈品將於活動結束後統一寄出",,190,3
2015-08-24 10:15:45+00:00,1403439883268756_1632671597012249,"小編來開箱R7 Plus
終✨於✨來✨啦✨ 你拿到了嗎？
這樣的好手感，不愧是大人物風範！

🔸全省中華門市預購倒數最後一天8/25止",,980,21
2015-08-24 07:00:01+00:00,1403439883268756_1632610720351670,"難得的兩大正妹同台演出!! O粉們昨天有High翻天嗎!?
不小心錯過的粉絲沒關係!!
72小時內還有全程LIVE版本可以看唷!
@Yahoo!奇摩名人娛樂

Let's Rock>>http://bit.ly/1NuTKdV

#OPPOXYAHOOXLEGACY",,198,5
2015-08-24 04:35:00+00:00,1403439883268756_1629388104007265,"就算工作也要時尚！
OPPO R7支援4G雙卡雙待
小編來跟大家解釋
若是選了雙卡使用
一張卡是4G
另一張就會自動降為2G喔
或是選擇裝記憶卡
✨最高支援128G✨
👉完全不怕照片太多👈

R7|R7 Plus 一閃動人心 
http://www.oppo.com/tw/products/r7",,417,10
2015-08-23 11:50:01+00:00,1403439883268756_1632065187072890,"來了來了來了!

 猛虎巧克力 Chocolate Tiger 鄭宜農 Enno Cheng線上直播演唱再10分鐘就開始

O粉們準備好飲料跟零食了嗎?!! Let's Rock It!
OPPO X Yahoo X Legacy 直播音樂元年
https://yahoo.streetvoice.com/legacylive/main.html

想拿精美好禮的，現在就tag3名好友，公開分享本貼文，並把看到OPPO LOGO的畫面截圖PO上來，小編8/24將抽出5位幸運的O粉贈送唷!",,53,1
2015-08-22 13:25:58+00:00,1403439883268756_1631654180447324,"WOW！OPPO線上演唱會直播來囉?!(誤...)
好啦！是小編太興奮了!!
明晚8/23(日) 20:00Yahoo影音 有人氣原創樂團鄭宜農 Enno Cheng  猛虎巧克力 Chocolate Tiger「怡君與她的朋友們」線上直播演唱會唷！
記得買好飲料+零食一起來觀看!!
現在就tag3名好友，公開分享本貼文，並把看到OPPO LOGO的畫面截圖PO上來，小編8/24將抽出5位幸運的O粉贈送精美好禮唷!

現在立刻馬上按下提醒我，加入你的月曆裡唷！

OPPO X Yahoo X Legacy 直播音樂元年
https://yahoo.streetvoice.com/legacylive/main.html",,249,17
2015-08-22 12:00:01+00:00,1403439883268756_1631013937178015,"帶著R7 Plus一起去旅行！
線上排隊免費贏R7 Plus http://bit.ly/1HXnUyt

全球一起線上排隊，大家一起來絞盡腦汁排第1名、第7名、第77名、第777名、第7777名...以此類推，共7支R7 Plus送給你！
分享活動，邀請朋友一起排隊，贏的機會越大唷！(小編提醒：小心損友，拉低分數往後排千萬別打小編)
小編加碼送：每天再抽出7名台灣排隊的粉絲送可愛小歐公仔唷！
我要排隊贏R7 Plus http://on.fb.me/1JcaouO",,265,4
2015-08-22 09:00:17+00:00,1403439883268756_1631580793787996,"經歷多道精緻打磨，R7背蓋表面粗糙度最高僅0.03微米。優質細膩的鋯砂鑄造噴塗工藝及陽極處理，使R7擁有如天鵝絨般柔軟絲滑的金屬質感，令你一觸難忘！

快來體驗甚麼叫做""一觸難忘""
體驗門市：http://on.fb.me/1GG3rjt

R7 一閃動人心",,367,6
2015-08-22 06:39:45+00:00,1403439883268756_1631514243794651,"謝謝大家對於OPPOXAmerica's Next Top Model 的支持!
恭喜幸運的Brigitta Baranyai, Sophie Foo, Gabriele Berardi, Kamlesh Mehta, Wendy Edogawa免費贏得OPPO R7！
請大家密切注意OPPO Taiwan粉絲頁，還有更多驚人的新消息及優惠活動等著O粉們唷!!
 
#OPPOXANTM",,94,1
2015-08-22 01:00:01+00:00,1403439883268756_1629389250673817,"☀Color OS2.1大發現☀
超級截圖不再只看局部
再長內容都可以截
小編最愛截對話內容😁
最多可以截8頁張唷

R7|R7 Plus 一閃動人心 
http://www.oppo.com/tw/products/r7",,381,13
2015-08-21 04:00:12+00:00,1403439883268756_1630761927203216,"#OPPO #R7 
可以支援各式手勢
讓生活中的使用更方便
小編好喜歡兩下喚醒的功能
越用越順手
大家喜歡哪種手勢個功能呢??
來跟小編分享一下吧^^

找R7 >> http://goo.gl/7oLfzw",,292,7
2015-08-21 00:00:01+00:00,1403439883268756_1630257097253699,"早安，快樂的Friday來囉！小編一早要為大家快報最新好笑的漫畫囉！
來自辛卡米克的再也不用跟Honey搶遙控器啦!
http://bit.ly/1NjkkGM",,215,5
2015-08-20 10:19:48+00:00,1403439883268756_1630337670578975,"好消息！8/20 ~8/27 17:00免費贏R7 Plus!!
全球一起線上排隊，大家一起來絞盡腦汁排第1名、第7名、第77名、第777名、第7777名...以此類推，共7支R7 Plus送給你！

分享活動，邀請朋友一起排隊，贏的機會越大唷！(小編提醒：小心損友，拉低分數往後排千萬別打小編)

小編加碼送：每天再抽出7名台灣排隊的粉絲送可愛小歐公仔唷！

我要排隊贏R7 Plus http://bit.ly/1HXnUyt",,349,42
2015-08-20 09:00:01+00:00,1403439883268756_1630358720576870,"情人節快樂！快買R7 Plus當成大能量的好禮吧！
今天三家體驗店有加碼活動
還沒預購的趕快去體驗店逛逛吧
*實際贈品以三家體驗店
台北三創門市、林口昕境廣場門市、鳳山五甲門市公告為主

R7 Plus持續預購中
網路預購活動看我👉
https://goo.gl/St83RA

全省中華門市也有預購喔!",,242,5
2015-08-20 08:57:37+00:00,1403439883268756_1630359753910100,,OPPO updated their cover photo.,146,2
2015-08-20 07:00:04+00:00,1403439883268756_1630330807246328,"來介紹一下OPPO R7 & R7 Plus的內在美囉
此款手機搭載Snapdragon615處理器
展示64 位元處理器產品特色與效能
許多手機大廠都有使用
OPPO當然也不落人後
使用越來越能適應複雜的操作系統和應用
成就OPPO R7 & R7 Plus的高規格

R7|R7 Plus 一閃動人心
http://goo.gl/oJqtqe",,298,11
2015-08-20 06:00:25+00:00,1403439883268756_1630258230586919,"今天是情人節，小編推薦C/P值最高的『微鑽石』禮物讓你收買情人唷！快來看看ifans 愛瘋生活眼中的四核心鑽石多麼光彩奪目！
http://bit.ly/1PlkkDG

等會下班就衝去中華神腦遠傳買吧！",,222,2
2015-08-19 13:00:02+00:00,1403439883268756_1629976690615073,"America's Next Top Model 第三集即將開播!
競爭激烈的名模們其實內心好想家人跟朋友唷!
有了OPPO N3，讓他們距離再遠，都能溝通暢聊無礙！

#OPPOXANTM",,149,4
2015-08-19 10:08:22+00:00,1403439883268756_1629961227283286,"全台各地的好朋友！看過來唷！
OPPO強勁4G拍照強機巡迴體驗總整理
享有各種好禮外，還有中華神腦遠傳獨家優惠方案唷~~
快來體驗，別錯過！

體驗時間：8/21 15:00-20:00
體驗店點：台北後山埤
體驗地點：台北市南港區忠孝東路五段998號

體驗時間：8/21 15:00~20:00
體驗店點：板橋四川
體驗地點：新北市板橋區四川路一段263號

體驗時間：8/21 14:00~20:00
體驗店點：遠傳龍潭北龍
體驗地點：桃園市龍潭區北龍路134號

體驗時間：8/21 14:00~20:00
體驗店點：遠傳羅東民權
體驗地點：宜蘭縣羅東鎮民權路166號

體驗時間：8/21 14:00-20:00
體驗店點：竹山集山
體驗地點：南投縣竹山鎮集山路三段848號

體驗時間：8/21 全天
體驗店點：鳳山五甲二
體驗地點：高雄市鳳山區五甲二路700號

體驗時間：8/22 14:00~20:00
體驗店點：桃園龜山服務中心
體驗地點：桃園市龜山區中興路359號

體驗時間：8/22 10:00-21:00
體驗店點：溪湖西環
體驗地點：彰化縣溪湖鎮西環路251號

體驗時間：8/22 14:00-20:00
體驗店點：台中沙鹿
體驗地點：台中市沙鹿區中山路413號

體驗時間：8/23 10:00-21:00
體驗店點：彰化中山
體驗地點：彰化縣彰化市中山路二段64號

體驗時間：8/28 15:00-21:30
體驗店點：內湖德安
體驗地點：台北市內湖區成功路四段137號",,268,8
2015-08-19 09:46:42+00:00,1403439883268756_1629958003950275,"【故事接龍】送 Hito Summer Party 門票
#OPPO #R7plus 
R7 Plus 即將上市！
O粉一定都很期待吧？！
VOOC閃充搭配 4100mAh 大容量電池
大人物就是要有大能量
各位O粉們，快來一起用R7 Plus說一個精彩大故事吧

小編先來開頭～
【有一天，OPPO形象大使高以翔拿著R7 Plus，跑去Hito Summer Party，沒想到...】

接下來就開放給O粉留言，把上一個留言的故事繼續說下去
小編覺得接話接得最有梗的十位O粉
就有機會免費得到HitFM舉辦的Hito Summer Party演唱會門票歐！一起來完成屬於我們的R7 Plus精彩大故事吧！

活動參加方式：
Step 1. 按讚加入 OPPO Taiwan 粉絲團
Step 2. 留言一句話，將上一個人的留言繼續進行下去，並Tag三位好友
Step 3. 公開分享此篇貼文

活動注意事項：
● 活動期間：2015/08/19～2015/08/23
● 贈品：Hito Summer Party免費門票共5組(雙人門票)
● 請得獎者於1日內，以 FB 私訊提供聯絡方式；若未提供，視同放棄
禮物將以寄送方式送達，寄送地點僅限台灣本島
得獎資格由OPPO Taiwan全權認定，活動參與者不得主張異議",,291,30
2015-08-19 04:31:09+00:00,1403439883268756_1629889260623816,"適合小資女孩兒的手機OPPO Mirror 5s~~
來看看美女Angel.安小揪 × 無毛喵星人的 ♬「開箱」第三支OPPO手機♬
拍照效果好的驚人阿！


Mirror 5s 鑽石流光鏡面 反正都美

http://bit.ly/1PlhyOS",,411,12
2015-08-18 10:00:01+00:00,1403439883268756_1629387704007305,"知道ColorOS 2.1系統嗎？
那有玩過手機的相機功能了嗎？
不僅僅有11種濾鏡
還有雙重曝光玩出新意！

#SHOW出你的OPPOSTYLE

快去體驗OPPO手機吧
https://www.facebook.com/oppotw/app_283296565128129",,207,1
2015-08-18 09:53:07+00:00,1403439883268756_1629610987318310,"R7 Plus預購了沒？
8/21前網路預購好禮限量送！
OPPO自拍桿+原廠側先皮套+限量閃充車充

粉絲的聲音我們聽到囉~~~
車充再加碼，快來搶唷!!!

OPPO Taiwan官網 http://bit.ly/1NgduSo
PChome 24小時 http://bit.ly/1IK8Dmh
Yahoo奇摩購物 http://bit.ly/1NgdzFD
udn買東西 http://bit.ly/1Lh7Ex5",,479,6
2015-08-18 09:30:36+00:00,1403439883268756_1629589530653789,"R7 Plus預購了沒？
8/7~8/20 到全省三家OPPO體驗店即可預購！
☀台北三創門市：台北市中正區市民大道三段2號
☀林口昕境廣場門市：新北市林口區文化三路 一段 402巷2號
☀鳳山五甲門市：高雄鳳山區五甲二路535號一樓

預購就送
👉原廠側掀皮套
👉VOOC閃充車用充電器

快快搶先購購GO

R7|R7 Plus 一閃動人心",,245,3
2015-08-18 06:42:31+00:00,1403439883268756_1629519443994131,"想了解R7在3C達人眼裡的份量嗎?!
來看看廖阿輝的實測囉！
R7開箱>>http://bit.ly/1LguN2r

心動不如馬上行動，快到各門市玩玩
http://on.fb.me/1GG3rjt

R7 一閃動人心",,220,5
2015-08-18 02:00:00+00:00,1403439883268756_1629386597340749,"【你的5分鐘？】天天抽行動電源
#OPPO  #獨家VOOC閃充 
歐粉一定愛不釋手吧~
只要充電5分鐘就可以通話兩小時！
短短的時間也可以創造更大的價值

快來分享你5分鐘能做什麼吧
小編的五分鐘可以把OPPO的最新消息分享給廣大的歐粉們
#OPPO充電5分鐘通話兩小時

活動參加方式：
Step 1. 快加入 OPPO Taiwan 粉絲團
Step 2. 留言告訴小編：【我的5分鐘可以__________，OPPO充電5分鐘通話兩小時】，並Tag 一位好友
Step 3. 公開分享此篇貼文

活動注意事項：
● 活動期間：2015/08/18～2015/08/23
● 贈品：行動電源一組，每天一組，共6組
● 請得獎者於3日內，以 FB 私訊提供聯絡方式；若未提供，視同放棄。
● 禮物將以寄送方式送達，寄送地點僅限台灣本島。",,1136,880
